"","year_month","year","month","par","mm_mean_val","n","mean_val","sd_val","n_full","anom","anom_std","day"
"1",2012-06-15,2012,6,"dr",5.20474558618844,3,3.21252751834585,2.01677255111669,21,1.99221806784259,0.987824862421642,15
"2",2012-06-15,2012,6,"fwc",0.580124856815579,3,0.151304105752432,0.355131231113612,21,0.428820751063147,1.20749940724295,15
"3",2012-06-15,2012,6,"rho21_dep",5,3,2.41269841269841,2.52521673856316,21,2.58730158730159,1.0245859485209,15
"4",2012-06-15,2012,6,"sal",27.357456596259,3,29.3635293496802,1.58042023847375,21,-2.00607275342116,-1.26932869156274,15
"5",2012-06-15,2012,6,"temp",10.6228630357645,3,10.8507581604289,1.11645475869228,21,-0.227895124664474,-0.20412392252366,15
"6",2012-07-15,2012,7,"dr",4.72243017964647,4,3.8449547331535,1.55051482610912,20,0.877475446492965,0.565925221556839,15
"7",2012-07-15,2012,7,"fwc",0.184803264604811,4,0.115857965944404,0.157306590344956,20,0.0689452986604076,0.438286142425554,15
"8",2012-07-15,2012,7,"rho21_dep",4,4,2.99166666666667,1.71719460456336,20,1.00833333333333,0.58719805586026,15
"9",2012-07-15,2012,7,"sal",28.7905205342762,4,29.3647149066379,1.25445301993989,20,-0.574194372361777,-0.457724891434589,15
"10",2012-07-15,2012,7,"temp",10.4998694593554,4,11.5627512128048,1.29475016412177,20,-1.06288175344936,-0.820916484818763,15
"11",2012-08-15,2012,8,"dr",5.62778734023834,3,4.10294746196701,1.29198329255818,20,1.52483987827133,1.18023188616633,15
"12",2012-08-15,2012,8,"fwc",0.282735395189004,3,0.125912004682276,0.166006700884355,20,0.156823390506727,0.94468108619287,15
"13",2012-08-15,2012,8,"rho21_dep",4.66666666666667,3,3.275,1.95958806388408,20,1.39166666666667,0.710183273880663,15
"14",2012-08-15,2012,8,"sal",27.9279122862169,3,29.1393757750534,1.11451879149647,20,-1.21146348883645,-1.08698345696784,15
"15",2012-08-15,2012,8,"temp",11.7791711229563,3,12.5355190869661,0.922023363122196,20,-0.75634796400986,-0.820313230945343,15
"16",2012-09-15,2012,9,"dr",4.48140929044678,2,3.09101105688436,1.5715415744816,19,1.39039823356242,0.884735253676674,15
"17",2012-09-15,2012,9,"fwc",0.132943298969072,2,0.0996038296395419,0.186888933939578,19,0.0333394693295304,0.178391885633577,15
"18",2012-09-15,2012,9,"rho21_dep",3.5,2,2.47368421052632,1.71167302993402,19,1.02631578947368,0.599598037431977,15
"19",2012-09-15,2012,9,"sal",29.0295864162041,2,29.5593463706774,1.19050739979763,19,-0.529759954473306,-0.444986696061997,15
"20",2012-09-15,2012,9,"temp",10.819628848148,2,11.7985788221923,0.933667207339164,19,-0.978949974044268,-1.04849990055253,15
"21",2012-10-15,2012,10,"dr",0.898493871394521,1,2.10825791842751,1.25797056063918,12,-1.20976404703299,-0.961679140105078,15
"22",2012-10-15,2012,10,"fwc",0,1,0.102168012853575,0.17877381665444,12,-0.102168012853575,-0.571493156914919,15
"23",2012-10-15,2012,10,"rho21_dep",1,1,2.33333333333333,2.49848438906955,12,-1.33333333333333,-0.533656859801263,15
"24",2012-10-15,2012,10,"sal",30.6849361574346,1,29.4318142097154,1.45576271405073,12,1.25312194771916,0.860800964074901,15
"25",2012-10-15,2012,10,"temp",9.17600402172619,1,10.7630176037381,0.94532652951632,12,-1.58701358201189,-1.67879936980494,15
"26",2012-11-15,2012,11,"dr",0.734454123266649,3,1.38963981921256,0.844027922823392,15,-0.655185695945912,-0.776260687862345,15
"27",2012-11-15,2012,11,"fwc",0,3,0.0484233451496533,0.0790783227862763,15,-0.0484233451496533,-0.61234663866767,15
"28",2012-11-15,2012,11,"rho21_dep",1,3,1.3,0.797316929278619,15,-0.3,-0.376261921682045,15
"29",2012-11-15,2012,11,"sal",30.5962127472245,3,29.769099103187,0.970215510039242,15,0.827113644037457,0.85250507282037,15
"30",2012-11-15,2012,11,"temp",8.40926930073816,3,8.85875356772136,0.634126936428886,15,-0.449484266983198,-0.708823803502953,15
"31",2012-12-15,2012,12,"dr",0.770930954304617,1,0.95722607583563,0.618692999566757,3,-0.186295121531013,-0.301110763595947,15
"32",2012-12-15,2012,12,"fwc",0,1,0.0270011454753724,0.0467673558259036,3,-0.0270011454753724,-0.577350269189626,15
"33",2012-12-15,2012,12,"rho21_dep",1,1,1,0,3,0,NA,15
"34",2012-12-15,2012,12,"sal",30.4430819690136,1,29.9281412101327,0.889120440781924,3,0.51494075888084,0.579157485602269,15
"35",2012-12-15,2012,12,"temp",7.9673427227223,1,7.90649459939081,0.925293652901836,3,0.0608481233314935,0.0657608783337767,15
"36",2013-01-15,2013,1,"dr",0.390545389429519,2,0.795675678321932,0.682124495145449,15,-0.405130288892413,-0.593924264229842,15
"37",2013-01-15,2013,1,"fwc",0,2,0.0143042382588775,0.0380252713634106,15,-0.0143042382588775,-0.37617715129948,15
"38",2013-01-15,2013,1,"rho21_dep",1,2,1,0,15,0,NA,15
"39",2013-01-15,2013,1,"sal",30.8113896248745,2,30.3035930400243,0.8000235255704,15,0.507796584850151,0.634727065667354,15
"40",2013-01-15,2013,1,"temp",6.99914331901481,2,7.27368609569284,0.599129282080095,15,-0.274542776678036,-0.4582362853721,15
"41",2013-02-15,2013,2,"dr",0.666736019225482,2,0.640041329133343,0.486478483966721,14,0.0266946900921384,0.0548733211682278,15
"42",2013-02-15,2013,2,"fwc",0,2,0.0151082474226804,0.0565298855702806,14,-0.0151082474226804,-0.267261241912424,15
"43",2013-02-15,2013,2,"rho21_dep",1,2,1.07142857142857,0.267261241912424,14,-0.0714285714285714,-0.267261241912424,15
"44",2013-02-15,2013,2,"sal",30.7253289217658,2,30.4781208113541,0.851309482580111,14,0.247208110411719,0.290385712211841,15
"45",2013-02-15,2013,2,"temp",7.00744148358571,2,7.1266513149376,0.65209015579982,14,-0.11920983135189,-0.182811886196432,15
"46",2013-03-15,2013,3,"dr",1.07116502225517,1,0.725129241997282,0.437767069013682,15,0.346035780257891,0.790456397365687,15
"47",2013-03-15,2013,3,"fwc",0,1,0.000284306987399776,0.00110111622740973,15,-0.000284306987399776,-0.258198889747161,15
"48",2013-03-15,2013,3,"rho21_dep",1,1,1,0,15,0,NA,15
"49",2013-03-15,2013,3,"sal",30.4414742968014,1,30.5019006961559,0.601314588088307,15,-0.0604263993545189,-0.100490492915906,15
"50",2013-03-15,2013,3,"temp",7.11170958560774,1,7.21000466350544,0.835904250933948,15,-0.0982950778976921,-0.117591312387594,15
"51",2013-04-15,2013,4,"dr",1.27135455306883,8,1.22898486109008,0.79202872961327,26,0.0423696919787473,0.0534951453079682,15
"52",2013-04-15,2013,4,"fwc",0.00260180412371137,8,0.0224492733810692,0.0715014121409524,26,-0.0198474692573578,-0.277581500323826,15
"53",2013-04-15,2013,4,"rho21_dep",1,8,1.26923076923077,0.87442288660315,26,-0.269230769230769,-0.307895382606743,15
"54",2013-04-15,2013,4,"sal",30.2847136961739,8,30.1768886465819,0.983577862252803,26,0.10782504959208,0.109625331893009,15
"55",2013-04-15,2013,4,"temp",8.23845357736715,8,8.41957776598743,0.790290012145416,26,-0.181124188620275,-0.229186989379474,15
"56",2013-05-15,2013,5,"dr",3.23435002162053,3,2.58414413297619,1.58297813499261,17,0.650205888644345,0.410748496312858,15
"57",2013-05-15,2013,5,"fwc",0.0739037800687286,3,0.0556563574350269,0.0832461889172443,17,0.0182474226337017,0.219198294492996,15
"58",2013-05-15,2013,5,"rho21_dep",2.33333333333333,3,1.82352941176471,1.33394593769983,17,0.509803921568628,0.382177348542101,15
"59",2013-05-15,2013,5,"sal",29.1460254254889,3,29.6228804455656,0.851464478719805,17,-0.476855020076691,-0.56004100229014,15
"60",2013-05-15,2013,5,"temp",9.84298431073383,3,10.1380518255096,0.783849461226831,17,-0.295067514775814,-0.376433906472288,15
"61",2013-06-15,2013,6,"dr",4.57762974067422,3,3.21252751834585,2.01677255111669,21,1.36510222232838,0.676874653798969,15
"62",2013-06-15,2013,6,"fwc",0.226880870561283,3,0.151304105752432,0.355131231113612,21,0.0755767648088513,0.212813625464197,15
"63",2013-06-15,2013,6,"rho21_dep",4,3,2.41269841269841,2.52521673856316,21,1.58730158730159,0.628580336515889,15
"64",2013-06-15,2013,6,"sal",28.7700980732057,3,29.3635293496802,1.58042023847375,21,-0.593431276474448,-0.37548954513993,15
"65",2013-06-15,2013,6,"temp",10.9169002789504,3,10.8507581604289,1.11645475869228,21,0.0661421185214426,0.0592429903733096,15
"66",2013-07-15,2013,7,"dr",2.78337330012369,3,3.8449547331535,1.55051482610912,20,-1.06158143302982,-0.68466383884491,15
"67",2013-07-15,2013,7,"fwc",0.0321534936998855,3,0.115857965944404,0.157306590344956,20,-0.083704472244518,-0.532110397033992,15
"68",2013-07-15,2013,7,"rho21_dep",1.66666666666667,3,2.99166666666667,1.71719460456336,20,-1.325,-0.771607362659349,15
"69",2013-07-15,2013,7,"sal",29.7882234879158,3,29.3647149066379,1.25445301993989,20,0.423508581277833,0.337604178511307,15
"70",2013-07-15,2013,7,"temp",11.3650272452295,3,11.5627512128048,1.29475016412177,20,-0.197723967575278,-0.152712062183359,15
"71",2013-08-15,2013,8,"dr",4.75371330931201,3,4.10294746196701,1.29198329255818,20,0.650765847344999,0.50369524984836,15
"72",2013-08-15,2013,8,"fwc",0.290923253150057,3,0.125912004682276,0.166006700884355,20,0.165011248467781,0.994003540753049,15
"73",2013-08-15,2013,8,"rho21_dep",5.66666666666667,3,3.275,1.95958806388408,20,2.39166666666667,1.22049460840569,15
"74",2013-08-15,2013,8,"sal",28.1431728967947,3,29.1393757750534,1.11451879149647,20,-0.996202878258735,-0.893841257643696,15
"75",2013-08-15,2013,8,"temp",13.285784688578,3,12.5355190869661,0.922023363122196,20,0.750265601611861,0.813716475763997,15
"76",2013-09-15,2013,9,"dr",2.77564717096607,2,3.09101105688436,1.5715415744816,19,-0.315363885918293,-0.200671678712872,15
"77",2013-09-15,2013,9,"fwc",0.0319089347079039,2,0.0996038296395419,0.186888933939578,19,-0.067694894931638,-0.362219921236878,15
"78",2013-09-15,2013,9,"rho21_dep",1.5,2,2.47368421052632,1.71167302993402,19,-0.973684210526316,-0.568849420127773,15
"79",2013-09-15,2013,9,"sal",29.5301753512741,2,29.5593463706774,1.19050739979763,19,-0.0291710194033534,-0.0245030139319689,15
"80",2013-09-15,2013,9,"temp",11.9694739582248,2,11.7985788221923,0.933667207339164,19,0.170895136032518,0.183036455269269,15
"81",2013-11-15,2013,11,"dr",0.868209678915889,2,1.38963981921256,0.844027922823392,15,-0.521430140296673,-0.617787784262416,15
"82",2013-11-15,2013,11,"fwc",0,2,0.0484233451496533,0.0790783227862763,15,-0.0484233451496533,-0.61234663866767,15
"83",2013-11-15,2013,11,"rho21_dep",1,2,1.3,0.797316929278619,15,-0.3,-0.376261921682045,15
"84",2013-11-15,2013,11,"sal",30.719852788293,2,29.769099103187,0.970215510039242,15,0.950753685106019,0.979940719632037,15
"85",2013-11-15,2013,11,"temp",8.53990443420161,2,8.85875356772136,0.634126936428886,15,-0.318849133519747,-0.502815942996145,15
"86",2014-01-15,2014,1,"dr",2.36515916392932,2,0.795675678321932,0.682124495145449,15,1.56948348560739,2.30087542197517,15
"87",2014-01-15,2014,1,"fwc",0.107281786941581,2,0.0143042382588775,0.0380252713634106,15,0.0929775486827036,2.44515148344662,15
"88",2014-01-15,2014,1,"rho21_dep",1,2,1,0,15,0,NA,15
"89",2014-01-15,2014,1,"sal",28.5897373469009,2,30.3035930400243,0.8000235255704,15,-1.71385569312342,-2.14225661914314,15
"90",2014-01-15,2014,1,"temp",6.44279951203837,2,7.27368609569284,0.599129282080095,15,-0.830886583654471,-1.38682352625087,15
"91",2014-02-15,2014,2,"dr",0.256882382350796,1,0.640041329133343,0.486478483966721,14,-0.383158946782548,-0.787617457730688,15
"92",2014-02-15,2014,2,"fwc",0,1,0.0151082474226804,0.0565298855702806,14,-0.0151082474226804,-0.267261241912424,15
"93",2014-02-15,2014,2,"rho21_dep",1,1,1.07142857142857,0.267261241912424,14,-0.0714285714285714,-0.267261241912424,15
"94",2014-02-15,2014,2,"sal",31.5141935803837,1,30.4781208113541,0.851309482580111,14,1.03607276902959,1.21703421638099,15
"95",2014-02-15,2014,2,"temp",6.43240777241317,1,7.1266513149376,0.65209015579982,14,-0.694243542524424,-1.06464349499787,15
"96",2014-03-15,2014,3,"dr",1.06107354317021,3,0.725129241997282,0.437767069013682,15,0.335944301172928,0.767404231501087,15
"97",2014-03-15,2014,3,"fwc",0.00142153493699888,3,0.000284306987399776,0.00110111622740973,15,0.0011372279495991,1.03279555898864,15
"98",2014-03-15,2014,3,"rho21_dep",1,3,1,0,15,0,NA,15
"99",2014-03-15,2014,3,"sal",30.6809839632463,3,30.5019006961559,0.601314588088307,15,0.17908326709037,0.297819594997203,15
"100",2014-03-15,2014,3,"temp",6.81221448722575,3,7.21000466350544,0.835904250933948,15,-0.397790176279689,-0.475880073387881,15
"101",2014-04-15,2014,4,"dr",0.643127084010274,4,1.22898486109008,0.79202872961327,26,-0.585857777079811,-0.739692583330749,15
"102",2014-04-15,2014,4,"fwc",0,4,0.0224492733810692,0.0715014121409524,26,-0.0224492733810692,-0.313969650512838,15
"103",2014-04-15,2014,4,"rho21_dep",1,4,1.26923076923077,0.87442288660315,26,-0.269230769230769,-0.307895382606743,15
"104",2014-04-15,2014,4,"sal",30.8195284654487,4,30.1768886465819,0.983577862252803,26,0.642639818866815,0.653369543510162,15
"105",2014-04-15,2014,4,"temp",7.80414291283132,4,8.41957776598743,0.790290012145416,26,-0.615434853156111,-0.77874557908859,15
"106",2014-05-15,2014,5,"dr",2.39214126115672,4,2.58414413297619,1.58297813499261,17,-0.192002871819465,-0.121292181853391,15
"107",2014-05-15,2014,5,"fwc",0.0348256013745706,4,0.0556563574350269,0.0832461889172443,17,-0.0208307560604563,-0.25023074727378,15
"108",2014-05-15,2014,5,"rho21_dep",1.25,4,1.82352941176471,1.33394593769983,17,-0.573529411764706,-0.429949517109863,15
"109",2014-05-15,2014,5,"sal",29.3489856689849,4,29.6228804455656,0.851464478719805,17,-0.273894776580757,-0.321674929989521,15
"110",2014-05-15,2014,5,"temp",10.2705994451985,4,10.1380518255096,0.783849461226831,17,0.132547619688893,0.169098310639186,15
"111",2014-06-15,2014,6,"dr",2.33143851848464,3,3.21252751834585,2.01677255111669,21,-0.881088999861209,-0.436880698010962,15
"112",2014-06-15,2014,6,"fwc",0.00699770904925549,3,0.151304105752432,0.355131231113612,21,-0.144306396703176,-0.406346679931989,15
"113",2014-06-15,2014,6,"rho21_dep",1.33333333333333,3,2.41269841269841,2.52521673856316,21,-1.07936507936508,-0.427434628830804,15
"114",2014-06-15,2014,6,"sal",29.8822053259866,3,29.3635293496802,1.58042023847375,21,0.518675976306422,0.32818864481723,15
"115",2014-06-15,2014,6,"temp",10.6633098628837,3,10.8507581604289,1.11645475869228,21,-0.187448297545282,-0.16789600840149,15
"116",2014-07-15,2014,7,"dr",2.65626323698001,2,3.8449547331535,1.55051482610912,20,-1.18869149617349,-0.766643102121384,15
"117",2014-07-15,2014,7,"fwc",0.0581494845360825,2,0.115857965944404,0.157306590344956,20,-0.057708481408321,-0.366853551919044,15
"118",2014-07-15,2014,7,"rho21_dep",2.5,2,2.99166666666667,1.71719460456336,20,-0.491666666666667,-0.28631971318806,15
"119",2014-07-15,2014,7,"sal",29.9560075284773,2,29.3647149066379,1.25445301993989,20,0.59129262183939,0.471354935131588,15
"120",2014-07-15,2014,7,"temp",12.2462694705459,2,11.5627512128048,1.29475016412177,20,0.683518257741175,0.527915173661945,15
"121",2014-08-15,2014,8,"dr",3.41758753342572,2,4.10294746196701,1.29198329255818,20,-0.685359928541293,-0.530471200741498,15
"122",2014-08-15,2014,8,"fwc",0.0598367697594503,2,0.125912004682276,0.166006700884355,20,-0.0660752349228261,-0.39802751678594,15
"123",2014-08-15,2014,8,"rho21_dep",2.5,2,3.275,1.95958806388408,20,-0.775,-0.395491284256896,15
"124",2014-08-15,2014,8,"sal",29.8590447981798,2,29.1393757750534,1.11451879149647,20,0.71966902312635,0.64572174880968,15
"125",2014-08-15,2014,8,"temp",11.5443666830474,2,12.5355190869661,0.922023363122196,20,-0.991152403918749,-1.0749753678285,15
"126",2014-09-15,2014,9,"dr",2.71388042661401,3,3.09101105688436,1.5715415744816,19,-0.377130630270354,-0.239974962415332,15
"127",2014-09-15,2014,9,"fwc",0.0269083619702177,3,0.0996038296395419,0.186888933939578,19,-0.0726954676693242,-0.388976843823332,15
"128",2014-09-15,2014,9,"rho21_dep",1.66666666666667,3,2.47368421052632,1.71167302993402,19,-0.807017543859649,-0.471478798664461,15
"129",2014-09-15,2014,9,"sal",29.7446823655024,3,29.5593463706774,1.19050739979763,19,0.185335994824907,0.15567815442089,15
"130",2014-09-15,2014,9,"temp",11.5175229511823,3,11.7985788221923,0.933667207339164,19,-0.281055871009972,-0.301023607556001,15
"131",2014-10-15,2014,10,"dr",4.24573932932549,1,2.10825791842751,1.25797056063918,12,2.13748141089797,1.69915058251594,15
"132",2014-10-15,2014,10,"fwc",0.507254295532647,1,0.102168012853575,0.17877381665444,12,0.405086282679072,2.26591505545849,15
"133",2014-10-15,2014,10,"rho21_dep",8,1,2.33333333333333,2.49848438906955,12,5.66666666666667,2.26804165415537,15
"134",2014-10-15,2014,10,"sal",26.8433029268987,1,29.4318142097154,1.45576271405073,12,-2.58851128281671,-1.77811346439424,15
"135",2014-10-15,2014,10,"temp",11.7653342228534,1,10.7630176037381,0.94532652951632,12,1.00231661911533,1.06028614221604,15
"136",2014-11-15,2014,11,"dr",0.55292807423973,1,1.38963981921256,0.844027922823392,15,-0.836711744972831,-0.991331829608092,15
"137",2014-11-15,2014,11,"fwc",0,1,0.0484233451496533,0.0790783227862763,15,-0.0484233451496533,-0.61234663866767,15
"138",2014-11-15,2014,11,"rho21_dep",1,1,1.3,0.797316929278619,15,-0.3,-0.376261921682045,15
"139",2014-11-15,2014,11,"sal",29.7672567628152,1,29.769099103187,0.970215510039242,15,-0.00184234037184794,-0.0018988980827295,15
"140",2014-11-15,2014,11,"temp",8.90703364562974,1,8.85875356772136,0.634126936428886,15,0.0482800779083803,0.0761362987988994,15
"141",2015-01-15,2015,1,"dr",0.270116112822734,1,0.795675678321932,0.682124495145449,15,-0.525559565499198,-0.77047455301709,15
"142",2015-01-15,2015,1,"fwc",0,1,0.0143042382588775,0.0380252713634106,15,-0.0143042382588775,-0.37617715129948,15
"143",2015-01-15,2015,1,"rho21_dep",1,1,1,0,15,0,NA,15
"144",2015-01-15,2015,1,"sal",30.5952079520918,1,30.3035930400243,0.8000235255704,15,0.291614912067534,0.364507921013471,15
"145",2015-01-15,2015,1,"temp",8.5042514828388,1,7.27368609569284,0.599129282080095,15,1.23056538714596,2.05392295778568,15
"146",2015-02-15,2015,2,"dr",1.75199405188357,1,0.640041329133343,0.486478483966721,14,1.11195272275023,2.28571819596916,15
"147",2015-02-15,2015,2,"fwc",0.211515463917526,1,0.0151082474226804,0.0565298855702806,14,0.196407216494846,3.47439614486152,15
"148",2015-02-15,2015,2,"rho21_dep",1,1,1.07142857142857,0.267261241912424,14,-0.0714285714285714,-0.267261241912424,15
"149",2015-02-15,2015,2,"sal",28.1873168962877,1,30.4781208113541,0.851309482580111,14,-2.29080391506642,-2.69091788819684,15
"150",2015-02-15,2015,2,"temp",7.91587693331221,1,7.1266513149376,0.65209015579982,14,0.789225618374612,1.21030138448661,15
"151",2015-03-15,2015,3,"dr",0.444634845562405,2,0.725129241997282,0.437767069013682,15,-0.280494396434877,-0.640738914114416,15
"152",2015-03-15,2015,3,"fwc",0,2,0.000284306987399776,0.00110111622740973,15,-0.000284306987399776,-0.258198889747161,15
"153",2015-03-15,2015,3,"rho21_dep",1,2,1,0,15,0,NA,15
"154",2015-03-15,2015,3,"sal",30.2593551790145,2,30.5019006961559,0.601314588088307,15,-0.242545517141412,-0.403358777495338,15
"155",2015-03-15,2015,3,"temp",8.91106511183803,2,7.21000466350544,0.835904250933948,15,1.70106044833259,2.03499437457342,15
"156",2015-04-15,2015,4,"dr",2.25094893355049,3,1.22898486109008,0.79202872961327,26,1.0219640724604,1.29031187159007,15
"157",2015-04-15,2015,4,"fwc",0.169635738831615,3,0.0224492733810692,0.0715014121409524,26,0.147186465450546,2.05851130828569,15
"158",2015-04-15,2015,4,"rho21_dep",3,3,1.26923076923077,0.87442288660315,26,1.73076923076923,1.97932745961478,15
"159",2015-04-15,2015,4,"sal",28.3092655322163,3,30.1768886465819,0.983577862252803,26,-1.86762311436554,-1.89880556084081,15
"160",2015-04-15,2015,4,"temp",9.21874103256433,3,8.41957776598743,0.790290012145416,26,0.799163266576903,1.01122784584788,15
"161",2015-05-15,2015,5,"dr",1.54256500254129,3,2.58414413297619,1.58297813499261,17,-1.0415791304349,-0.657987060850823,15
"162",2015-05-15,2015,5,"fwc",0.031946162657503,3,0.0556563574350269,0.0832461889172443,17,-0.0237101947775239,-0.284820183192944,15
"163",2015-05-15,2015,5,"rho21_dep",1,3,1.82352941176471,1.33394593769983,17,-0.823529411764706,-0.617363409183393,15
"164",2015-05-15,2015,5,"sal",29.6341549009144,3,29.6228804455656,0.851464478719805,17,0.0112744553488113,0.0132412515502264,15
